game_id,gen,phase,player,corp,action_type,tr,mc,mc_prod,steel,steel_prod,ti,ti_prod,plants,plant_prod,energy,energy_prod,heat,heat_prod,hand_size,tableau_size,colonies,temp,oxygen,oceans,venus,player_count,tag_building,tag_space,tag_science,tag_earth,tag_venus,tag_jovian,tag_plant,tag_microbe,tag_animal,tag_event,tag_power,tag_city,tag_mars,tag_moon,tag_wild,income,play_rate,urgency,total_tags,prod_score,max_opp_tr,avg_opp_tr,avg_opp_tableau,tr_gap,max_opp_tableau,avg_opp_tags,final_vp,winner,vp_rank
g932a42fa0cac,2,Take your next action,Beta,Cheung Shing MARS,or,21,1,5,0,1,0,0,1,1,0,2,0,0,0,7,1,-26,1,2,0,3,3,1,0,0,0,0,1,1,0,1,1,1,0,0,0,26,3.5,0.119,9,11.2,22,22.0,6.5,-1,7,8.5,87,0,2
g932a42fa0cac,3,Take your next action,Beta,Cheung Shing MARS,or,20,1,5,0,1,0,1,2,1,2,2,0,0,0,8,1,-26,1,2,0,3,4,1,0,0,0,0,1,1,0,1,1,1,0,0,0,25,2.667,0.119,10,13.7,21,21.0,7.5,-1,8,10.5,87,0,2
g932a42fa0cac,4,Take your next action,Beta,Cheung Shing MARS,or,19,1,6,1,1,2,1,3,2,2,3,2,0,0,9,1,-24,1,2,0,3,4,2,1,0,0,0,1,1,0,1,2,1,0,0,0,25,2.25,0.1429,13,17.8,21,20.5,8.5,-2,9,11.5,87,0,2
g932a42fa0cac,5,Global Event - Select 2 cards to discard,Beta,Cheung Shing MARS,card,17,35,6,1,1,4,1,7,2,7,7,4,0,0,10,1,-24,1,2,0,3,5,2,2,0,0,0,1,1,0,1,3,1,0,0,0,23,2.0,0.1429,16,23.8,19,18.5,10.5,-2,12,14.0,87,0,2
g932a42fa0cac,6,Take your next action,Beta,Cheung Shing MARS,or,18,1,13,4,1,0,1,7,2,4,7,4,1,0,11,1,-20,1,2,0,3,5,3,2,0,0,0,1,1,0,1,3,1,0,0,0,31,1.833,0.1905,17,31.6,20,19.0,11.5,-2,14,16.5,87,0,2
g932a42fa0cac,7,Take your next action,Beta,Cheung Shing MARS,or,20,0,12,0,1,3,1,5,2,4,8,1,1,0,15,1,-18,2,2,0,3,8,3,3,1,1,0,2,1,0,1,4,1,0,0,0,32,2.143,0.2381,25,32.1,19,18.5,13.0,1,15,18.5,87,0,2
g932a42fa0cac,8,Take your next action,Beta,Cheung Shing MARS,or,19,0,10,0,1,4,1,7,2,5,12,6,1,0,16,1,-18,2,2,4,3,9,3,3,1,1,0,2,1,0,1,5,1,0,0,0,29,2.0,0.2381,27,36.099999999999994,19,18.5,15.0,0,17,22.0,87,0,2
g932a42fa0cac,9,Take your first action,Beta,Cheung Shing MARS,or,20,9,13,0,1,5,1,2,2,9,12,4,1,0,18,1,-16,5,2,4,3,10,3,4,1,1,0,2,2,0,1,5,2,0,0,0,33,2.0,0.3333,31,39.099999999999994,21,20.0,18.5,-1,21,27.5,87,0,2
g932a42fa0cac,10,Take your next action,Beta,Cheung Shing MARS,or,20,4,21,0,2,2,1,4,1,9,18,6,1,0,23,1,-12,5,2,4,3,12,4,5,1,1,0,2,2,0,1,6,2,0,0,0,41,2.3,0.381,36,56.099999999999994,20,19.5,22.0,0,26,33.0,87,0,2
g932a42fa0cac,11,Take your next action,Beta,Cheung Shing MARS,or,23,5,21,1,2,0,1,2,1,15,20,0,1,0,26,1,0,5,3,4,3,13,4,5,1,1,0,2,2,0,3,7,2,0,0,0,44,2.364,0.5476,40,59.099999999999994,22,21.0,24.0,1,29,35.0,87,0,2
g932a42fa0cac,12,Select one option,Beta,Cheung Shing MARS,or,24,3,24,0,2,4,1,7,1,17,21,0,1,0,30,2,6,7,4,4,3,15,5,5,1,1,0,2,2,0,4,8,4,0,0,0,48,2.5,0.6905,47,63.599999999999994,24,22.5,31.0,0,39,45.5,87,0,2
g932a42fa0cac,13,Take your first action,Beta,Cheung Shing MARS,or,25,6,28,0,2,0,2,1,2,17,19,0,1,0,36,2,8,10,7,4,3,21,6,6,1,1,0,2,2,0,4,9,5,0,0,0,53,2.769,0.8571,57,68.7,28,24.5,39.0,-3,49,55.5,87,0,2
g932a42fa0cac,14,Select space for greenery tile,Beta,Cheung Shing MARS,space,24,8,26,0,4,0,5,6,4,15,19,2,1,0,43,2,8,13,9,4,3,24,8,7,3,1,2,3,3,1,4,9,5,0,0,0,50,3.071,0.9762,70,80.6,31,27.0,46.5,-7,61,64.5,87,0,2
g932a42fa0cac,1,Take your next action,Gamma,Point Luna,or,23,7,1,0,0,0,1,0,1,0,0,0,0,0,5,0,-30,0,1,0,3,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,24,5.0,0.0238,7,5.1,21,20.5,5.0,2,5,5.5,109,1,1
g932a42fa0cac,2,Take your first action,Gamma,Point Luna,or,22,1,9,3,0,0,1,1,1,0,0,0,0,0,7,0,-26,1,2,0,3,1,4,0,4,0,1,0,0,0,0,0,1,0,0,0,31,3.5,0.119,11,13.1,22,21.5,6.5,0,7,7.5,109,1,1
g932a42fa0cac,3,Take your next action,Gamma,Point Luna,or,21,5,9,3,0,0,1,2,1,0,0,0,0,0,8,0,-26,1,2,0,3,1,5,0,4,0,1,0,0,0,0,0,2,0,0,0,30,2.667,0.119,13,13.1,21,20.5,6.5,0,7,7.5,109,1,1
g932a42fa0cac,4,Take your next action,Gamma,Point Luna,or,20,3,11,0,0,4,1,3,1,0,0,0,0,0,10,0,-24,1,2,0,3,2,5,0,5,0,1,0,0,0,0,0,2,0,0,0,31,2.5,0.1429,15,15.1,21,20.0,8.5,-1,9,11.0,109,1,1
g932a42fa0cac,5,Global Event - Select 2 cards to discard,Gamma,Point Luna,card,18,34,13,0,0,3,3,5,1,0,0,0,0,0,12,0,-24,1,2,0,3,2,6,0,5,0,2,0,1,0,0,0,2,0,0,0,31,2.4,0.1429,18,22.1,19,18.0,9.5,-1,10,13.0,109,1,1
g932a42fa0cac,6,Take your first action,Gamma,Point Luna,or,18,1,25,0,0,0,3,5,1,0,0,0,0,0,14,0,-20,1,2,0,3,2,8,0,7,0,2,0,1,0,0,0,3,0,0,0,43,2.333,0.1905,23,34.1,20,19.0,10.0,-2,11,13.5,109,1,1
g932a42fa0cac,7,Take your next action,Gamma,Point Luna,or,18,2,30,0,0,0,3,6,1,0,1,0,0,0,15,0,-20,2,2,0,3,2,9,0,8,0,2,0,1,0,0,0,3,0,0,0,48,2.143,0.2143,25,40.6,19,19.0,13.0,-1,15,18.5,109,1,1
g932a42fa0cac,8,Take your first action,Gamma,Point Luna,or,19,4,30,0,0,0,3,7,1,0,1,0,2,0,17,0,-18,2,2,4,3,3,10,1,8,1,2,0,1,0,0,0,3,0,0,0,49,2.125,0.2381,29,42.2,19,18.5,14.5,0,16,21.0,109,1,1
g932a42fa0cac,9,Take your next action,Gamma,Point Luna,or,21,2,30,0,0,0,3,4,1,0,1,2,2,0,22,0,-16,5,2,4,3,3,12,4,9,1,3,0,2,0,0,0,3,0,0,0,51,2.444,0.3333,37,42.2,20,19.5,17.0,1,18,25.0,109,1,1
g932a42fa0cac,10,Take your next action,Gamma,Point Luna,or,20,0,30,0,1,0,3,5,1,0,3,4,5,0,27,0,-12,5,2,4,3,5,13,5,9,1,4,0,2,0,1,1,3,0,0,0,50,2.7,0.381,44,49.2,20,19.5,20.5,0,23,29.0,109,1,1
g932a42fa0cac,11,Take your next action,Gamma,Point Luna,or,22,4,31,0,1,0,6,6,1,2,3,1,5,0,29,0,0,5,3,4,3,6,14,5,10,1,4,0,2,0,1,1,3,0,0,0,53,2.636,0.5476,47,57.7,23,21.5,22.5,-1,26,31.5,109,1,1
g932a42fa0cac,12,Take your next action,Gamma,Point Luna,or,25,4,31,0,1,0,6,2,4,2,3,0,5,0,39,0,8,7,4,4,3,9,16,7,12,1,7,1,2,0,2,1,3,0,0,0,56,3.25,0.7143,61,62.5,24,22.5,26.5,1,30,38.5,109,1,1
g932a42fa0cac,13,Take your first action,Gamma,Point Luna,or,28,3,34,0,1,0,7,4,4,2,9,0,5,0,49,1,8,10,7,4,3,10,18,12,12,1,8,1,2,0,4,2,3,0,0,0,62,3.769,0.8571,73,77.0,25,23.0,32.5,3,36,47.5,109,1,1
g932a42fa0cac,14,Take your next action,Gamma,Point Luna,or,31,0,55,0,1,0,7,1,3,3,8,7,5,0,61,2,8,13,9,4,3,14,20,13,13,1,8,1,3,2,6,2,4,0,0,0,86,4.357,0.9762,87,94.89999999999999,24,23.5,37.0,7,42,54.5,109,1,1
g932a42fa0cac,1,Take your next action,Alpha,CrediCor,or,21,4,10,0,0,0,0,0,0,0,0,0,0,0,5,0,-28,0,1,0,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,31,5.0,0.0476,5,10.0,23,22.0,5.0,-2,5,6.5,53,0,3
g932a42fa0cac,2,Take your first action,Alpha,CrediCor,or,22,0,10,0,0,0,0,4,0,0,1,0,0,0,6,0,-28,1,2,0,3,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,32,3.0,0.0952,6,11.5,22,21.0,7.0,0,7,10.0,53,0,3
g932a42fa0cac,3,Take your next action,Alpha,CrediCor,or,21,3,11,0,0,0,0,4,0,0,1,0,0,0,7,0,-26,1,2,0,3,3,0,1,2,0,0,0,0,0,1,1,0,0,0,0,32,2.333,0.119,8,12.5,21,20.5,8.0,0,8,11.5,53,0,3
g932a42fa0cac,4,Take your next action,Alpha,CrediCor,or,21,1,12,3,0,0,1,4,0,0,0,0,1,0,8,0,-24,1,2,0,3,4,0,1,2,0,0,0,0,0,1,1,0,0,0,0,33,2.0,0.1429,9,15.3,20,19.5,9.5,1,10,14.0,53,0,3
g932a42fa0cac,5,Global Event - Select 2 cards to discard,Alpha,CrediCor,card,19,39,12,3,0,1,1,4,0,0,0,2,1,0,9,0,-24,1,2,0,3,4,0,1,2,0,0,0,0,0,2,1,0,0,0,0,31,1.8,0.1429,10,15.3,18,17.5,11.0,1,12,17.0,53,0,3
g932a42fa0cac,6,Take your first action,Alpha,CrediCor,or,20,6,12,3,0,1,1,4,0,0,1,2,1,0,9,0,-20,1,2,0,3,4,0,1,2,0,0,0,0,0,2,1,0,0,0,0,32,1.5,0.1905,10,16.8,18,18.0,12.5,2,14,20.0,53,0,3
g932a42fa0cac,7,Take your first action,Alpha,CrediCor,or,19,4,12,3,0,2,1,4,1,0,1,3,1,0,11,0,-20,2,2,0,3,4,0,1,2,1,0,1,0,0,2,1,0,0,0,0,31,1.571,0.2143,12,18.400000000000002,19,18.5,15.0,0,15,25.0,53,0,3
g932a42fa0cac,8,Take your next action,Alpha,CrediCor,or,18,3,12,3,0,0,1,5,1,0,1,4,1,0,13,0,-18,2,2,4,3,5,1,2,2,1,0,1,0,0,2,1,0,0,0,0,30,1.625,0.2381,15,18.400000000000002,19,19.0,16.5,-1,17,28.0,53,0,3
g932a42fa0cac,9,Take your first action,Alpha,CrediCor,or,19,6,12,0,0,0,1,3,1,0,0,5,4,0,16,0,-16,5,2,4,3,6,1,3,2,1,0,1,1,0,3,1,0,0,0,0,31,1.778,0.3333,19,19.3,21,20.5,19.5,-2,21,33.5,53,0,3
g932a42fa0cac,10,Take your next action,Alpha,CrediCor,or,19,1,12,0,0,1,1,5,2,0,0,1,5,0,18,0,-12,5,2,4,3,6,1,3,2,1,0,3,1,1,3,1,0,0,0,0,31,1.8,0.381,22,21.7,20,20.0,24.5,-1,26,40.0,53,0,3
g932a42fa0cac,11,Take your first action,Alpha,CrediCor,or,20,4,12,0,0,2,1,7,2,0,0,6,5,0,19,0,0,5,3,4,3,6,1,3,2,1,0,3,1,1,4,1,0,0,0,0,32,1.727,0.5476,23,21.7,23,22.5,27.5,-3,29,43.5,53,0,3
g932a42fa0cac,12,Take your first action,Alpha,CrediCor,or,21,0,19,0,0,0,2,4,2,0,0,3,3,0,23,0,6,7,4,4,3,8,2,3,2,2,1,4,1,1,4,1,1,0,0,0,40,1.917,0.6905,30,29.6,24,24.0,34.0,-3,38,53.5,53,0,3
g932a42fa0cac,13,Take your next action,Alpha,CrediCor,or,21,4,19,0,0,0,2,6,0,0,0,0,3,0,29,0,8,10,7,4,3,9,3,4,2,4,1,5,1,3,4,1,1,0,0,0,40,2.231,0.8571,38,26.4,28,26.5,42.5,-7,49,65.0,53,0,3
g932a42fa0cac,14,Take your next action,Alpha,CrediCor,or,23,4,21,1,0,0,1,0,7,0,0,3,3,0,32,0,8,13,9,4,3,10,3,4,2,4,1,6,1,4,5,1,1,0,0,0,44,2.286,0.9762,42,37.1,31,27.5,49.0,-8,57,75.0,53,0,3
g13f880cb258a,1,Take your next action,Gamma,Point Luna,or,23,0,2,0,1,0,1,0,0,0,1,2,0,0,5,0,-30,0,0,0,3,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,25,5.0,0.0,7,7.6,21,20.5,4.5,2,5,3.5,60,0,3
g13f880cb258a,2,Take your next action,Gamma,Point Luna,or,22,2,2,1,1,0,1,0,0,1,1,2,0,0,8,0,-30,1,1,0,3,3,2,1,3,0,0,0,0,0,0,1,0,0,0,0,24,4.0,0.0476,10,7.6,22,20.5,9.0,0,10,9.0,60,0,3
g13f880cb258a,3,Take your next action,Gamma,Point Luna,or,21,2,2,2,1,1,1,0,0,1,1,3,0,0,8,0,-30,1,1,0,3,3,2,1,3,0,0,0,0,0,0,1,0,0,0,0,23,2.667,0.0476,10,7.6,21,19.5,10.5,0,12,11.0,60,0,3
g13f880cb258a,4,Take your next action,Gamma,Point Luna,or,21,3,2,3,1,2,1,0,0,1,1,4,0,0,8,0,-24,1,1,0,3,3,2,1,3,0,0,0,0,0,0,1,0,0,0,0,23,2.0,0.119,10,7.6,20,19.5,11.0,1,12,12.0,60,0,3
g13f880cb258a,5,Take your first action,Gamma,Point Luna,or,19,8,2,0,1,0,1,0,0,1,1,5,0,0,10,0,-20,2,2,0,3,4,2,2,3,0,0,0,0,0,1,1,1,0,0,0,21,2.0,0.2143,14,7.6,20,19.0,12.0,-1,13,13.5,60,0,3
g13f880cb258a,6,Global Event - Select 2 cards to discard,Gamma,Point Luna,card,17,33,4,1,1,1,1,0,0,1,1,6,0,0,14,0,-14,2,2,0,3,5,3,4,5,0,0,0,0,0,1,1,1,0,0,0,21,2.333,0.2857,20,9.6,21,19.5,14.0,-4,15,16.5,60,0,3
g13f880cb258a,7,Take your next action,Gamma,Point Luna,or,17,0,6,0,1,0,3,0,0,0,1,6,0,0,16,0,-14,4,3,0,3,6,4,4,5,0,1,0,0,0,1,1,1,0,0,0,23,2.286,0.3571,23,16.6,27,23.0,16.5,-10,18,20.0,60,0,3
g13f880cb258a,8,Take your next action,Gamma,Point Luna,or,17,9,8,1,1,0,3,0,0,0,1,6,0,0,17,0,-12,4,3,0,3,6,5,4,5,0,1,0,0,0,1,1,1,0,0,0,25,2.125,0.381,24,18.6,27,22.5,18.0,-10,19,22.5,60,0,3
g13f880cb258a,9,Take your first action,Gamma,Point Luna,or,17,0,10,0,1,0,3,0,0,0,4,6,0,0,20,0,-4,6,3,0,3,7,6,5,5,0,1,0,0,0,1,2,1,0,0,0,27,2.222,0.5238,28,25.1,28,24.0,22.0,-11,23,28.0,60,0,3
g13f880cb258a,10,Take your next action,Gamma,Point Luna,or,18,1,14,1,1,0,3,1,1,1,4,3,0,0,24,1,4,6,4,0,3,7,6,5,5,0,1,1,0,1,2,2,1,0,0,0,32,2.4,0.6429,31,30.700000000000003,31,26.0,24.5,-13,25,33.0,60,0,3
g13f880cb258a,11,Take your next action,Gamma,Point Luna,or,20,3,19,0,0,0,4,7,1,1,2,4,0,0,31,1,8,8,6,0,3,9,8,6,7,0,1,2,1,1,2,2,1,0,0,0,39,2.818,0.7857,40,33.6,32,27.0,29.5,-12,30,41.5,60,0,3
g13f880cb258a,12,Take your next action,Gamma,Point Luna,or,21,0,20,0,0,2,4,0,1,1,8,5,0,0,36,1,8,11,7,0,3,10,8,9,7,0,2,2,1,1,2,4,1,0,0,0,41,3.0,0.881,47,43.6,32,27.5,34.0,-11,35,48.5,60,0,3
g13f880cb258a,13,Take your next action,Gamma,Point Luna,or,23,1,33,1,1,0,4,2,1,1,7,1,0,0,45,1,8,14,8,4,3,13,11,9,7,0,2,3,1,2,4,4,1,0,0,0,56,3.462,0.9762,57,56.7,32,28.5,40.0,-9,41,56.0,60,0,3
g13f880cb258a,14,Select card(s) to buy,Gamma,Point Luna,card,22,66,33,2,1,6,4,3,1,7,7,2,0,0,45,1,8,14,8,4,3,13,11,9,7,0,2,3,1,2,4,4,1,0,0,0,55,3.214,0.9762,57,56.7,31,27.5,40.0,-9,41,56.0,60,0,3
g13f880cb258a,1,Take your next action,Alpha,Tharsis Republic,or,20,0,1,8,1,1,0,3,0,0,2,0,0,0,8,0,-30,0,0,0,3,2,0,0,2,0,0,0,0,1,1,2,0,0,0,0,21,8.0,0.0,8,5.6,23,22.0,5.5,-3,6,5.5,73,0,2
g13f880cb258a,2,Take your first action,Alpha,Tharsis Republic,or,19,0,4,0,1,0,0,3,0,2,3,0,4,0,10,0,-30,0,1,0,3,3,1,0,3,0,0,0,0,1,1,2,1,0,0,0,23,5.0,0.0238,12,13.3,22,21.5,7.5,-3,8,7.5,73,0,2
g13f880cb258a,3,Take your next action,Alpha,Tharsis Republic,or,18,0,4,4,1,0,0,3,1,0,2,6,4,0,12,0,-30,1,1,0,3,4,2,0,3,0,0,0,0,1,1,2,1,0,0,0,22,4.0,0.0476,14,13.399999999999999,21,21.0,8.5,-3,9,9.0,73,0,2
g13f880cb258a,4,Take your first action,Alpha,Tharsis Republic,or,19,0,4,5,1,0,0,4,1,2,2,2,5,0,12,0,-24,1,1,0,3,4,2,0,3,0,0,0,0,1,1,2,1,0,0,0,23,3.0,0.119,14,14.2,21,20.5,9.0,-2,10,10.0,73,0,2
g13f880cb258a,5,Take your first action,Alpha,Tharsis Republic,or,18,4,5,3,1,0,0,3,1,2,3,1,6,0,13,0,-20,2,2,0,3,4,2,0,3,0,0,0,0,1,2,2,1,0,0,0,23,2.6,0.2143,15,17.5,20,19.5,10.5,-2,11,13.0,73,0,2
g13f880cb258a,6,Global Event - Select 2 cards to discard,Alpha,Tharsis Republic,card,21,46,9,1,1,0,0,5,1,2,2,7,6,0,15,0,-14,2,2,0,3,5,2,0,3,0,0,0,0,1,3,2,2,0,0,0,30,2.5,0.2857,18,20.0,18,17.5,13.5,3,14,17.5,73,0,2
g13f880cb258a,7,Take your first action,Alpha,Tharsis Republic,or,27,0,7,0,1,0,0,0,1,2,6,7,6,0,18,0,-14,4,3,0,3,6,3,0,3,0,0,0,0,1,4,3,2,0,0,0,34,2.571,0.3571,22,24.0,19,18.0,15.5,8,16,20.5,73,0,2
g13f880cb258a,8,Take your first action,Alpha,Tharsis Republic,or,27,3,6,8,1,0,0,1,1,3,8,7,6,0,19,0,-12,4,3,0,3,7,3,0,3,0,0,0,0,1,4,4,2,0,0,0,33,2.375,0.381,24,26.0,18,17.5,17.0,9,17,22.5,73,0,2
g13f880cb258a,9,Take your next action,Alpha,Tharsis Republic,or,29,5,8,1,1,0,0,2,0,5,8,0,10,0,23,0,-2,6,3,0,3,9,4,0,3,0,0,0,1,1,4,5,2,0,0,0,37,2.556,0.5476,29,29.6,20,18.5,20.5,9,21,27.5,73,0,2
g13f880cb258a,10,Take your next action,Alpha,Tharsis Republic,or,31,0,13,0,1,0,1,2,0,5,9,7,10,0,25,0,2,6,4,0,3,9,6,0,3,0,0,0,1,1,4,5,3,0,0,0,44,2.5,0.619,32,38.6,21,18.5,24.0,10,24,32.5,73,0,2
g13f880cb258a,11,Take your first action,Alpha,Tharsis Republic,or,32,13,17,0,0,0,1,6,2,6,11,6,10,0,29,0,8,8,6,0,3,9,7,1,4,0,0,1,1,1,5,6,3,0,0,0,49,2.636,0.7857,38,47.2,22,21.0,30.0,10,31,42.0,73,0,2
g13f880cb258a,12,Take your first action,Alpha,Tharsis Republic,or,32,3,23,0,0,0,3,0,2,2,11,6,10,0,33,0,8,11,7,0,3,10,8,2,5,1,1,1,1,1,5,6,3,0,0,0,55,2.75,0.881,44,58.2,23,22.0,35.5,9,36,50.0,73,0,2
g13f880cb258a,13,Take your next action,Alpha,Tharsis Republic,or,32,13,23,0,0,0,3,1,2,5,14,2,10,0,39,0,8,12,8,4,3,11,8,3,6,1,2,1,1,1,8,7,3,0,0,0,55,3.0,0.9286,52,62.7,24,23.0,43.0,8,45,58.5,73,0,2
g13f880cb258a,14,Take your next action,Alpha,Tharsis Republic,or,31,71,23,0,0,5,3,3,2,14,14,9,10,0,39,0,8,14,8,4,3,11,8,3,6,1,2,1,1,1,8,7,3,0,0,0,54,2.786,0.9762,52,62.7,24,23.0,43.0,7,45,58.5,73,0,2
g13f880cb258a,1,Take your next action,Beta,CrediCor,or,21,1,2,0,0,0,1,3,2,0,1,0,0,0,6,1,-30,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,23,6.0,0.0,4,9.2,23,21.5,5.5,-2,6,6.5,83,1,1
g13f880cb258a,2,Take your next action,Beta,CrediCor,or,22,2,2,0,0,0,1,2,2,1,1,0,0,0,8,1,-30,1,1,0,3,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,24,4.0,0.0476,6,9.2,22,20.5,8.5,0,10,10.5,83,1,1
g13f880cb258a,3,Take your first action,Beta,CrediCor,or,21,4,2,0,0,1,1,4,2,1,1,1,0,0,9,1,-30,1,1,0,3,1,1,1,0,0,0,1,2,1,1,0,0,0,0,0,23,3.0,0.0476,8,9.2,21,19.5,10.0,0,12,12.0,83,1,1
g13f880cb258a,4,Take your next action,Beta,CrediCor,or,20,8,5,0,0,0,1,6,2,1,1,2,0,0,10,1,-24,1,1,0,3,1,2,1,0,0,1,1,2,1,1,0,0,0,0,0,25,2.5,0.119,10,12.2,21,20.0,10.0,-1,12,12.0,83,1,1
g13f880cb258a,5,Take your next action,Beta,CrediCor,or,20,1,5,0,0,0,1,3,2,1,1,3,0,0,11,1,-20,2,2,0,3,1,3,2,0,0,1,1,2,1,1,0,0,0,0,0,25,2.2,0.2143,12,12.2,19,18.5,11.5,1,13,14.5,83,1,1
g13f880cb258a,6,Global Event - Select 2 cards to discard,Beta,CrediCor,card,18,36,5,0,0,1,1,7,2,2,2,5,0,0,13,1,-14,2,2,0,3,2,4,2,0,0,1,1,2,1,1,1,0,0,0,0,23,2.167,0.2857,15,13.7,21,19.0,14.5,-3,15,19.0,83,1,1
g13f880cb258a,7,Take your next action,Beta,CrediCor,or,19,6,5,0,0,0,2,3,2,2,2,5,0,0,15,1,-14,4,3,0,3,3,5,2,0,0,1,1,3,1,1,1,0,0,0,0,24,2.143,0.3571,18,16.2,27,22.0,17.0,-8,18,22.5,83,1,1
g13f880cb258a,8,Take your first action,Beta,CrediCor,or,18,0,5,0,0,2,2,11,2,2,3,7,0,0,17,1,-12,4,3,0,3,3,6,2,1,0,1,1,3,1,1,2,0,0,0,0,23,2.125,0.381,21,17.7,27,22.0,18.0,-9,19,24.0,83,1,1
g13f880cb258a,9,Take your next action,Beta,CrediCor,or,20,6,8,0,0,0,2,0,2,0,3,1,0,0,21,2,-2,6,3,0,3,3,8,2,4,0,1,1,4,1,1,2,0,0,0,0,28,2.333,0.5476,27,20.7,29,23.0,21.5,-9,23,28.5,83,1,1
g13f880cb258a,10,Take your first action,Beta,CrediCor,or,21,6,9,2,0,0,2,4,1,0,6,1,3,0,24,2,4,6,4,0,3,4,10,2,4,1,2,1,4,1,1,4,0,0,0,0,30,2.4,0.6429,34,27.0,31,24.5,24.5,-10,25,31.5,83,1,1
g13f880cb258a,11,Take your next action,Beta,CrediCor,or,22,4,14,1,0,0,2,4,3,0,8,4,3,0,30,2,8,8,6,0,3,7,11,2,4,2,3,2,5,1,1,6,1,0,0,0,36,2.727,0.7857,45,38.199999999999996,32,26.0,30.0,-10,31,39.0,83,1,1
g13f880cb258a,12,Take your first action,Beta,CrediCor,or,23,3,18,0,0,0,3,3,5,2,8,3,3,0,35,2,8,11,7,0,3,7,12,4,4,2,4,3,6,2,1,6,2,0,0,0,41,2.917,0.881,53,47.9,32,26.5,34.5,-9,36,45.5,83,1,1
g13f880cb258a,13,Take your next action,Beta,CrediCor,or,25,2,29,2,0,0,3,1,5,2,8,0,0,0,41,2,8,14,8,4,3,9,13,5,5,2,6,3,6,2,1,6,2,0,0,0,54,3.154,0.9762,60,56.5,32,27.5,42.0,-7,45,54.5,83,1,1
g13f880cb258a,14,Select space for ocean tile,Beta,CrediCor,space,24,35,29,2,0,8,3,6,5,8,8,2,0,0,42,2,8,14,8,4,3,9,13,5,5,2,6,3,6,3,1,6,2,0,0,0,53,3.0,0.9762,61,56.5,31,26.5,42.0,-7,45,54.5,83,1,1
g43b1583cdb49,1,Take your first action,Alpha,Philares,or,22,7,6,0,0,2,0,1,0,0,3,0,0,0,6,0,-28,2,5,0,3,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,28,6.0,0.1905,6,10.5,24,23.0,6.5,-2,8,8.0,81,1,1
g43b1583cdb49,2,Take your next action,Alpha,Philares,or,23,2,6,0,0,2,0,1,0,0,4,0,1,0,7,0,-22,2,5,0,3,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,29,3.5,0.2619,8,12.8,25,23.0,8.0,-2,9,10.0,81,1,1
g43b1583cdb49,3,Take your first action,Alpha,Philares,or,22,6,6,0,0,0,0,1,0,1,5,1,1,0,8,0,-22,2,5,0,3,1,1,2,2,0,0,0,1,0,1,1,0,0,0,0,28,2.667,0.2619,9,14.3,24,22.0,8.5,-2,10,10.5,81,1,1
g43b1583cdb49,4,Take your first action,Alpha,Philares,or,22,4,6,2,0,0,0,1,1,2,6,3,1,0,11,1,-22,2,6,0,3,1,1,3,2,0,0,1,1,0,2,1,0,0,0,0,28,2.75,0.2857,12,17.400000000000002,23,21.0,9.5,-1,11,12.0,81,1,1
g43b1583cdb49,5,Take your next action,Alpha,Philares,or,20,7,6,3,0,0,0,0,1,3,6,3,1,0,14,1,-22,3,6,0,3,1,2,3,2,1,0,2,1,0,2,2,0,0,0,0,26,2.8,0.3095,16,17.400000000000002,21,19.5,12.0,-1,14,15.0,81,1,1
g43b1583cdb49,6,Take your first action,Alpha,Philares,or,22,5,6,3,0,1,0,0,1,16,7,4,1,0,16,1,-18,3,7,6,3,1,4,3,2,2,0,2,1,0,2,2,0,0,0,0,28,2.667,0.381,19,18.900000000000002,24,20.5,15.5,-2,19,19.0,81,1,1
g43b1583cdb49,7,Take your next action,Alpha,Philares,or,23,4,8,5,0,0,0,2,2,4,7,2,1,0,19,1,-12,3,7,6,3,1,5,3,4,2,0,3,1,0,2,2,1,0,0,0,31,2.714,0.4524,24,22.5,23,20.0,19.0,0,23,23.5,81,1,1
g43b1583cdb49,8,Take your next action,Alpha,Philares,or,24,5,7,1,2,2,0,0,2,4,6,4,1,0,22,1,-12,6,7,8,3,2,5,4,4,2,0,3,1,0,3,2,2,0,0,0,31,2.75,0.5238,28,23.2,23,20.0,21.5,1,26,26.5,81,1,1
g43b1583cdb49,9,Take your first action,Alpha,Philares,or,25,2,10,0,3,0,0,6,2,3,8,6,1,0,29,1,-10,6,9,10,3,4,6,7,5,3,0,3,1,0,4,2,2,0,0,0,35,3.222,0.5952,37,30.8,24,21.0,24.5,1,30,32.0,81,1,1
g43b1583cdb49,10,Take your first action,Alpha,Philares,or,26,2,9,0,3,2,0,0,2,5,10,2,2,0,31,1,-2,7,9,10,3,6,6,8,5,3,0,3,1,0,4,2,2,0,0,0,35,3.1,0.7143,40,33.6,24,21.5,26.5,2,32,35.0,81,1,1
